source,target,weight
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.94Ga0.06O7,2
Ba,Y1Ba2Cu2.91Ga0.09O7,2
Ba,Y1Ba2Cu2.88Ga0.12O7,2
Ba,Y1Ba2Cu2.85Ga0.15O7,2
Ba,Y1Ba2Cu2.82Ga0.18O7,2
Ba,Y1Ba2Cu2.76Ga0.24O7,2
Ba,Y1Ba2Cu2.7Ga0.3O7,2
Ba,La1Ba2Cu3O7,2
Ba,Tl2.2Ca2Ba2.14Cu3.72O,2.14
Ba,Y1Ba2Cu3O6.94,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O6.78,2
Ba,Y1Ba2Cu3O6.76,2
Ba,Y1Ba2Cu3O6.72,2
Ba,Y1Ba2Cu3O6.6,2
Ba,Y1Ba2Cu3O6.53,2
Ba,Y1Ba2Cu3O6.51,2
Ba,Y1Ba2Cu3O6.3,2
Ba,Y1Ba2Cu2.73Fe0.27O7.1,2
Ba,Y1Ba2Cu3O6.41,2
Ba,Y1Ba2Cu3O6.89,2
Ba,Y1Ba2Cu3O6.67,2
Ba,Y1Ba2Cu3O6.56,2
Ba,Y1Ba2Cu3O6.49,2
Ba,Y1Ba2Cu2.955Fe0.045O7,2
Ba,Y1Ba2Cu2.895Fe0.105O7,2
Ba,Y1Ba2Cu2.85Fe0.15O7,2
Ba,Y1Ba2Cu2.7Fe0.3O7,2
Ba,Y1Ba2Cu2.829Zn0.171O7,2
Ba,Y1Ba2Cu2.85Zn0.15O7,2
Ba,Y1Ba2Cu2.868Zn0.132O7,2
Ba,Y1Ba2Cu2.901Zn0.099O7,2
Ba,Y1Ba2Cu2.919Zn0.081O7,2
Ba,Y1Ba2Cu2.949Zn0.051O7,2
Ba,Y1Ba2Cu2.97Zn0.03O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3S0.001O7,2
Ba,Y1Ba2Cu3S0.05O7,2
Ba,Y1Ba2Cu3Se0.05O7,2
Ba,Y1Ba2Cu3O6.9,2
Ba,Sm1Ba2Cu3O6.944,2
Ba,Sm1.2Ba1.8Cu3O6.965,1.8
Ba,Sm1.1Ba1.9Cu3O7,1.9
Ba,Sm1.35Ba1.65Cu3O7,1.65
Ba,Y1Ba1.95Cs0.05Cu3O7,1.95
Ba,Y1Ba2Cu3O6.9,2
Ba,Y1Ba2Cu3O6.95,2
Ba,Y1Ba2Cu3O7,2
Ba,Eu1Ba2Cu3O,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y0.96Tb0.04Ba2Cu3O7,2
Ba,Y0.92Tb0.08Ba2Cu3O7,2
Ba,Y0.88Tb0.12Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.97Ga0.03O7,2
Ba,Y1Ba2Cu2.94Ga0.06O7,2
Ba,Y1Ba2Cu2.91Ga0.09O7,2
Ba,Y1Ba2Cu2.88Ga0.12O7,2
Ba,Y1Ba2Cu2.85Ga0.15O7,2
Ba,Y1Ba2Cu2.82Ga0.18O7,2
Ba,Y1Ba2Cu2.79Ga0.21O7,2
Ba,Y1Ba2Cu2.76Ga0.24O7,2
Ba,Y1Ba2Cu2.73Ga0.27O7,2
Ba,Y1Ba2Cu2.67Ga0.33O7,2
Ba,Y1Ba2Cu2.61Ga0.39O7,2
Ba,Y1Ba2Cu2.55Ga0.45O7,2
Ba,Y1Ba2Cu2.4Ga0.6O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.97Zn0.03O7,2
Ba,Y1Ba2Cu2.94Zn0.06O7,2
Ba,Y1Ba2Cu2.91Zn0.09O7,2
Ba,Y1Ba2Cu2.88Zn0.12O7,2
Ba,Y1Ba2Cu2.85Zn0.15O7,2
Ba,Y1Ba2Cu2.82Zn0.18O7,2
Ba,Y1Ba2Cu2.885Zn0.195O7,2
Ba,Y1Ba2Cu2.79Zn0.21O7,2
Ba,Y1Ba2Cu2.7Zn0.3O7,2
Ba,Y1Ba2Cu2.76Zn0.24O7,2
Ba,Y1Ba2Cu2.98Ni0.02O7,2
Ba,Y1Ba2Cu2.95Ni0.05O7,2
Ba,Y1Ba2Cu2.9Ni0.1O7,2
Ba,Y1Ba2Cu2.8Ni0.2O7,2
Ba,Y1Ba2Cu2.6Ni0.4O7,2
Ba,Ba1Y0.67La0.33Cu1.8Li0.2O,1
Ba,Y1Ba2Cu2.6Ni0.4O7,2
Ba,Y1Ba2Cu3O6.7,2
Ba,La1.8Ba0.2Cu1O4,0.2
Ba,Y2Ba4Cu7O15,4
Ba,Eu2Ba4Cu7O15,4
Ba,Gd2Ba4Cu7O15,4
Ba,Dy2Ba4Cu7O15,4
Ba,Ho2Ba4Cu7O15,4
Ba,Er2Ba4Cu7O15,4
Ba,Ba0.77K0.23Bi1O3,0.77
Ba,Ba0.7K0.75Bi1O,0.7
Ba,Ba0.9K0.2Bi1O3,0.9
Ba,Ba0.9K0.24Bi1O3,0.9
Ba,Ba0.9Rb0.2Bi1O3,0.9
Ba,Ba0.6K0.4Bi1O3,0.6
Ba,Sm1Ba2Cu3O6.941,2
Ba,Sm1Ba2Cu3O7,2
Ba,Sm1Ba2Cu3O6.927,2
Ba,Sm1Ba2Cu3O6.9,2
Ba,Sm1Ba2Cu3O6.878,2
Ba,Sm1Ba2Cu3O6.813,2
Ba,Sm1Ba2Cu3O6.773,2
Ba,Sm1Ba2Cu3O6.734,2
Ba,Sm1Ba2Cu3O6.709,2
Ba,Sm1Ba2Cu3O6.554,2
Ba,Y1Ba2Cu3O,2
Ba,La1Ba2Cu3O,2
Ba,Nd1Ba2Cu3O,2
Ba,Sm1Ba2Cu3O,2
Ba,Eu1Ba2Cu3O,2
Ba,Dy1Ba2Cu3O,2
Ba,Ho1Ba2Cu3O,2
Ba,Er1Ba2Cu3O,2
Ba,Tm1Ba2Cu3O,2
Ba,Y1Ba1.9Ca0.1Cu3O6.84,1.9
Ba,Y1Ba1.9Sr0.1Cu3O6.89,1.9
Ba,Y1Ba2Cu2.975Zn0.025O6.93,2
Ba,Y1Ba2Cu2.95Zn0.05O6.94,2
Ba,Y1Ba2Cu2.925Zn0.075O6.94,2
Ba,Y1Ba2Cu2.9Zn0.1O6.94,2
Ba,Y1Ba2Cu2.8Zn0.2O6.88,2
Ba,Y1Ba2Cu2.7Zn0.3O6.92,2
Ba,Y1Ba2Cu2.97Fe0.03O7,2
Ba,Y1Ba2Cu2.82Fe0.18O7,2
Ba,Y0.9Er0.1Ba1.9Sr0.1Cu3O7,1.9
Ba,Y0.9Ho0.1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.975Zn0.025O6.85,2
Ba,Y1Ba2Cu2.95Zn0.05O6.85,2
Ba,Y1Ba2Cu2.925Zn0.075O6.85,2
Ba,Y1Ba2Cu2.9Zn0.1O6.85,2
Ba,Y1Ba2Cu2.85Zn0.15O6.85,2
Ba,Y1Ba2Cu2.8Zn0.2O6.85,2
Ba,Y1Ba2Cu2.8Ni0.2O7,2
Ba,Y1Ba2Cu2.88Ni0.12O7,2
Ba,Y1Ba2Cu2.75Ni0.25O7,2
Ba,Y1Ba2Cu2.72Ni0.28O7,2
Ba,Y1Ba2Cu2.89Co0.11O7,2
Ba,Y1Ba2Cu2.82Co0.18O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba1.9K0.1Cu3O6.9,1.9
Ba,Y1Ba2Cu3O7,2
Ba,Tl2Ba2Ca1Cu2O,2
Ba,Tl2Ba2Cu1O,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu2.97Fe0.03O7,2
Ba,Y1Ba2Cu2.94Fe0.06O7,2
Ba,Y1Ba2Cu2.88Fe0.12O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1.1Ba1.9Cu3O7,1.9
Ba,Y1Ba2Cu3O6.5,2
Ba,Y1Ba2Cu3O6.92,2
Ba,Y1Ba2Cu3O6.66,2
Ba,Y1Ba2Cu3O6.95,2
Ba,Gd1Ba2Cu3O7,2
Ba,Gd1Ba2Cu3O7,2
Ba,Gd1Ba2Cu2.925Fe0.075O7,2
Ba,Gd1Ba2Cu2.85Fe0.15O7,2
Ba,Gd1Ba2Cu2.7Fe0.3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y1Ba2Cu3O7,2
Ba,Y0.9Ba2.1Cu3O7,2.1
Ba,Y1.1Ba1.9Cu3O7,1.9
Ba,Ba0.6K0.4Bi1O3,0.6
Ba,La1.8Ba0.2Cu1O4,0.2
Ba,La1.85Ba0.15Cu1O4,0.15
Ba,Y1Ba2Cu3O7,2
Ba,Tl2Ba2Ca2Cu3O10,2
Ba,Tl1Ba1Ca1Cu2O5.5,1
Ba,Tl2Ba2Ca1Cu2O7.876,2
Ba,Tl2Ba2Ca1Cu2O7.833,2
Ba,Tl2Ba2Ca1Cu2O8,2
Ba,Tl2Ba2Ca1Cu2O7.984,2
Ba,Tl2Ba2Ca1Cu2O7.978,2
Ba,Tl2Ba2Ca1Cu2O7.958,2
Ba,Tl2Ba2Ca1Cu2O7.946,2
Ba,Tl2Ba2Ca2Cu3O10,2
Ba,Tl2Ba2Ca2Cu3O9.964,2
Ba,Tl2Ba2Ca2Cu3O9.877,2
Ba,Tl2Ba2Ca2Cu3O9.841,2
La,Ba0.1La1.9Ag0.1Cu0.9O4,1.9
La,Ba0.1La1.9Cu1O4,1.9
La,Ba0.15La1.85Cu1O4,1.85
La,Ba0.3La1.7Cu1O4,1.7
La,Ba0.5La1.5Cu1O4,1.5
La,Ba1La1Cu1O4,1
La,Sr0.1La1.9Cu1O4,1.9
La,Sr0.15La1.85Cu1O4,1.85
La,Sr0.2La1.8Cu1O4,1.8
La,Sr0.3La1.7Cu1O4,1.7
La,Ba0.3La1.7Hg0.3Cu0.7O4,1.7
La,Ba0.1La1.9Ag0.05Cu0.95O4,1.9
La,Ba0.1La1.9Ag0.1Cu0.9O4,1.9
La,Ba0.1La1.9Ag0.25Cu0.75O4,1.9
La,Ba0.1La1.9Ag0.5Cu0.5O4,1.9
La,Ba0.15La1.85Cu1O4,1.85
La,La1.85Sr0.15Cu1O4,1.85
La,La1.95Sr0.05Cu1O4,1.95
La,La1.9Sr0.1Cu1O4,1.9
La,La1.775Sr0.225Cu1O4,1.775
La,La1.75Sr0.25Cu1O4,1.75
La,La1.7Sr0.3Cu1O4,1.7
La,La1.65Sr0.35Cu1O4,1.65
La,La1.6Sr0.4Cu1O4,1.6
La,La1.825Sr0.175Cu1O4,1.825
La,La1.85Ca0.15Cu1O4,1.85
La,Yb1.62La0.18Ba0.18Sr0.02Cu1O,0.18
La,La2Ba4Cu6O14,2
La,Ba0.3La1.7Hg0.15Cu0.85O4,1.7
La,La1.85Sr0.15Cu1O4,1.85
La,Yb1.6La0.2Ba0.2Cu1O,0.2
La,Sr0.35La1.65Cu1O4,1.65
La,Ba0.15La1.85Cu1O4,1.85
La,Sr0.15La1.85Cu1O4,1.85
La,Sr0.2La1.8Cu0.95Ti0.05O4,1.8
La,Sr0.2La1.8Cu0.99V0.01O4,1.8
La,Sr0.2La1.8Cu0.99Cr0.01O4,1.8
La,Sr0.2La1.8Cu0.98Mn0.02O4,1.8
La,Sr0.2La1.8Cu0.95Fe0.05O4,1.8
La,Sr0.2La1.8Cu0.95Co0.05O4,1.8
La,Sr0.2La1.8Cu0.95Ni0.05O4,1.8
La,Sr0.2La1.8Cu0.99Zn0.01O4,1.8
La,Pr0.1La1.7Sr0.2Cu1O4,1.7
La,Nd0.1La1.7Sr0.2Cu1O4,1.7
La,Sm0.1La1.7Sr0.2Cu1O4,1.7
La,Gd0.1La1.7Sr0.2Cu1O4,1.7
La,La1.85Sr0.15Cu1O4,1.85
La,La1.85Sr0.15Cu0.975Ni0.025O4,1.85
La,La1.85Sr0.15Cu0.95Ni0.05O4,1.85
La,La1.85Sr0.15Cu1O4,1.85
La,La1.85Sr0.15Cu1O4,1.85
La,La1.85Sr0.15Cu1O4,1.85
La,La1.85Sr0.15Cu0.995Ni0.005O4,1.85
La,La1.85Sr0.15Cu0.99Ni0.01O4,1.85
La,La1.85Sr0.15Cu0.98Ni0.02O4,1.85
La,La1.85Sr0.15Cu0.97Ni0.03O,1.85
La,La1.85Sr0.15Cu0.925Zn0.025O4,1.85
La,La2.89Na0.11Cu1O4,2.89
La,La2.89Na0.41Cu1O4,2.89
La,La1.8Sr0.2Cu1O4,1.8
La,La1.85Sr0.15Cu1O4,1.85
La,Y1Ba1.95La0.05Cu3O,0.05
La,Y1Ba1.85La0.15Cu3O,0.15
La,Y1Ba1.75La0.25Cu3O,0.25
La,Y1Ba1.65La0.35Cu3O,0.35
La,La2.8Ba3.2Cu6O14.07,2.8
La,La2.6Ba3.4Cu6O14.06,2.6
La,La2.4Ba3.6Cu6O14.01,2.4
La,La2.2Ba3.8Cu6O13.86,2.2
La,La2Ba4Cu6O13.8,2
La,Y1La2Ba3Cu6O14.53,2
La,Y1La1.8Ba3.2Cu6O14.49,1.8
La,Y1La1.6Ba3.4Cu6O14.38,1.6
La,Y1La1.4Ba3.6Cu6O14.2,1.4
La,Y1La1.2Ba3.8Cu6O14.07,1.2
La,Y1La1Ba4Cu6O13.95,1
La,Y2La1Ba3Cu6O14.17,1
La,Y2La0.8Ba3.2Cu6O14.2,0.8
La,Y2La0.6Ba3.4Cu6O14.02,0.6
La,Y2La0.4Ba3.6Cu6O13.91,0.4
La,Y2La0.2Ba3.8Cu6O13.92,0.2
La,Y2La0.15Ba3.85Cu6O13.99,0.15
La,Y2La0.1Ba3.9Cu6O13.94,0.1
La,Y1Ba1.975La0.025Cu3O6.95,0.025
La,Y1Ba1.95La0.05Cu3O6.9,0.05
La,Y1Ba1.925La0.075Cu3O6.9,0.075
La,Y1Ba1.9La0.1Cu3O6.9,0.1
La,Y1Ba1.8La0.2Cu3O6.95,0.2
La,Y1Ba1.7La0.3Cu3O7,0.3
La,Y1Ba1.6La0.4Cu3O7.05,0.4
La,Y1Ba1.5La0.5Cu3O7.08,0.5
La,La1Ba2Cu3O,1
La,La1Ba1.75Ca0.25Cu3O,1
La,La1Ba1.25Ca0.75Cu3O,1
La,La1Ba1Ca1Cu3O,1
La,La1Ba0.5Ca1.5Cu3O,1
La,La1.94Sr0.06Cu1O3.995,1.94
La,La1.92Sr0.08Cu1O3.994,1.92
La,La1.89Sr0.11Cu1O3.986,1.89
La,La1.855Sr0.145Cu1O4,1.855
La,La1.85Sr0.15Cu1O4,1.85
La,La1.815Sr0.185Cu1O3.964,1.815
La,La1.78Sr0.22Cu1O3.945,1.78
La,La1.75Sr0.25Cu1O3.921,1.75
La,La1.73Sr0.27Cu1O3.913,1.73
La,La1Ba2Cu2.9O6.8,1
La,La1.2Ba1.8Cu3O6.98,1.2
La,La1.9Ba0.1Cu1O4,1.9
La,La1.785Ba0.215Cu1O,1.785
La,La1.9Sr0.1Cu1O3.98,1.9
La,La1.875Sr0.125Cu1O,1.875
La,La1.85Sr0.15Cu1O3.98,1.85
La,La1.825Sr0.175Cu1O,1.825
La,La1.8Sr0.2Cu1O3.99,1.8
La,La1.75Sr0.25Cu1O,1.75
La,La1.9Ca0.1Cu1O3.967,1.9
La,La1.85Ca0.15Cu1O3.942,1.85
La,La1.8Ca0.2Cu1O3.917,1.8
La,Sr0.25La1.75Cu1O4,1.75
La,Eu0.1La1.7Sr0.2Cu1O4,1.7
La,La2Cu1O4.13,2
La,La1.9Sr0.1Cu1O4,1.9
La,La1.75Sr0.25Cu1O4,1.75
La,Tl1Ba1.1La0.9Cu1O5,0.9
La,Tl1Ba1.2La0.8Cu1O5,0.8
La,La1Ba1Ca1Cu3O6.98,1
La,La1.9Sr0.1Cu1O4,1.9
La,La1.85Sr0.15Cu1O4,1.85
La,La1.8Sr0.2Cu1O4,1.8
La,La1.7Sr0.3Cu1O4,1.7
La,Y1Ba2La1.94Cu3O6.963,1.94
La,Y1Ba1.92La0.08Cu3O6.965,0.08
La,Y1Ba1.9La0.1Cu3O6.975,0.1
La,Y1Ba1.86La0.14Cu3O6.98,0.14
La,Y1Ba1.8La0.2Cu3O7.013,0.2
La,Y1Ba1.76La0.24Cu3O7.024,0.24
La,Y1Ba1.7La0.3Cu3O7.059,0.3
La,Y1Ba1.66La0.34Cu3O7.073,0.34
La,Y1Ba1.6La0.4Cu3O7.083,0.4
La,Y1Ba1.54La0.46Cu3O7.118,0.46
La,La2Cu1O4,2
La,La1Pb1Sr2Ca3Cu4O,1
La,La1.8Sr0.2Cu1O3.95,1.8
La,Bi2Sr1.8La0.2Ca1Cu2O8,0.2
La,Bi2Sr1.6La0.4Ca1Cu2O8,0.4
La,Bi2Sr1.4La0.6Ca1Cu2O8,0.6
La,La1.85Sr0.15Cu1O4,1.85
La,Bi2La0.5Ca1.5Cu2O,0.5
La,Bi2La0.3Ca2.7Cu2O,0.3
La,La1Ba2Cu2.9O6.82,1
La,La1Ba2Cu3O6.85,1
La,La2Cu1O4,2
La,La1.88Ba0.12Cu1O4,1.88
La,La1.84Sr0.16Cu1O4,1.84
La,La1.84Sr0.16Cu0.987Ni0.013O4,1.84
La,La1.84Sr0.16Cu0.975Ni0.025O4,1.84
La,La1Ba2Cu3O7,1
La,La1.85Sr0.15Cu1O4,1.85
La,La1.85Sr0.15Cu0.995Zn0.005O4,1.85
La,La1.85Sr0.15Cu0.99Zn0.01O4,1.85
La,La1.85Sr0.15Cu0.985Zn0.015O4,1.85
La,La1.85Sr0.15Cu0.98Zn0.02O4,1.85
La,Bi2Sr1.9La0.1Ca1Cu2O,0.1
La,Bi2Sr1.8La0.2Ca1Cu2O,0.2
La,Bi2Sr1.7La0.3Ca1Cu2O,0.3
La,Bi2Sr1.6La0.4Ca1Cu2O,0.4
La,Bi2Sr1.5La0.5Ca1Cu2O,0.5
La,Bi2Sr1.4La0.6Ca1Cu2O,0.6
La,Ba1Y0.67La0.33Cu1.8Li0.2O,0.33
La,Sm1La0.75Sr0.25Cu1O3.95,0.75
La,Bi1.95La0.05Sr1Cu1O,0.05
La,La1.8Sr0.2Cu1O4,1.8
La,La1.92Sr0.08Cu1O,1.92
La,La1.88Sr0.12Cu1O,1.88
La,La1.84Sr0.16Cu1O,1.84
La,La1.8Sr0.2Cu1O,1.8
La,La1.76Sr0.24Cu1O,1.76
La,La1.91Sr0.09Cu1O4,1.91
La,La1.8Ba0.2Cu1O4,1.8
La,La2Cu1O4,2
La,La1.925Sr0.075Cu1O4,1.925
La,La1.887Sr0.113Cu1O4,1.887
La,La1.812Sr0.188Cu1O4,1.812
La,La1.775Sr0.225Cu1O4,1.775
La,La1.737Sr0.263Cu1O4,1.737
La,La1Ba2Cu3O,1
La,La1.8Sr0.2Cu1O4,1.8
La,La1.8Sr0.2Cu1O4,1.8
La,La1.8Ba0.2Cu1O4,1.8
La,La1.8Sr0.2Cu1O4,1.8
La,La1.8Sr0.2Cu1O4,1.8
La,La1.85Ba0.15Cu1O4,1.85
Ce,Nd1.32Ce0.27Sr0.41Cu1O,0.27
Ce,Nd1.85Ce0.15Cu1O4,0.15
Ce,Nd1.85Ce0.15Cu1O4,0.15
Ce,Nd1.3Ce0.2Sr0.5Cu1O4,0.2
Ce,Ce1Pb1Sr2Ca3Cu4O,1
Ce,Nd1.2Ce0.35Sr0.45Cu1O4,0.35
Ce,Nd1.85Ce0.15Cu1O3.93,0.15
Ce,Pr1.85Ce0.15Cu1O4,0.15
Ce,Sm1.85Ce0.15Cu1O4,0.15
Ce,Nd1.85Ce0.15Cu1O4,0.15
Pr,Pr0.1La1.7Sr0.2Cu1O4,0.1
Pr,Pr1Pb1Sr2Ca3Cu4O,1
Pr,Y0.9Pr0.1Ba2Cu3O7,0.1
Pr,Y0.8Pr0.2Ba2Cu3O7,0.2
Pr,Y0.7Pr0.3Ba2Cu3O7,0.3
Pr,Y0.6Pr0.4Ba2Cu3O7,0.4
Pr,Y0.5Pr0.5Ba2Cu3O7,0.5
Pr,Y0.9Pr0.1Ba2Cu3O6.91,0.1
Pr,Y0.8Pr0.2Ba2Cu3O6.91,0.2
Pr,Y0.7Pr0.3Ba2Cu3O6.88,0.3
Pr,Y0.65Pr0.35Ba2Cu3O7.01,0.35
Pr,Y0.6Pr0.4Ba2Cu3O6.9,0.4
Pr,Y0.55Pr0.45Ba2Cu3O7.01,0.45
Pr,Bi2Pr0.5Ca1.5Cu2O,0.5
Pr,Tl2.5Pb0.3Pr1Sr2Cu2.5O,1
Pr,Tl2.5Pb0.5Pr1Sr2Cu2.5O,1
Pr,Tl2.5Pb0.65Pr1Sr2Cu2.5O,1
Pr,Tl2.5Pb0.8Pr1Sr2Cu2.5O,1
Pr,Tl2.5Pb1Pr1Sr2Cu2.5O,1
Pr,Tl1.5Pb0.5Pr2Sr2Cu2O,2
Pr,Pr1.85Ce0.15Cu1O4,1.85
Nd,Nd0.4Ba0.6Cu1O,0.4
Nd,Nd2Ba3Cu5O,2
Nd,Nd0.1La1.7Sr0.2Cu1O4,0.1
Nd,Nd1Ba2Cu3O7.16,1
Nd,Nd1Ba2Cu3O,1
Nd,Nd1Ba2Cu3O,1
Nd,Nd1.2Ba1.8Cu3O,1.2
Nd,Nd1.08Ba1.92Cu3O,1.08
Nd,Nd1.32Ba1.68Cu3O,1.32
Nd,Nd1Ba2Cu3O7,1
Nd,Nd1Ba2Cu3O7,1
Nd,Nd1Ba2Cu3S1O6,1
Nd,Nd1Ba2Cu3S1O5,1
Nd,Nd1.32Ce0.27Sr0.41Cu1O,1.32
Nd,Nd1.85Ce0.15Cu1O4,1.85
Nd,Nd1Ba2Cu3O,1
Nd,Nd1Ba2Cu2.95Ni0.05O,1
Nd,Nd1Ba2Cu2.9Ni0.1O,1
Nd,Nd1Ba2Cu2.95Zn0.05O,1
Nd,Nd1Ba2Cu2.9Zn0.1O,1
Nd,Nd1.85Ce0.15Cu1O4,1.85
Nd,Nd1.3Ce0.2Sr0.5Cu1O4,1.3
Nd,Nd1Pb1Sr2Ca3Cu4O,1
Nd,Nd1.2Ce0.35Sr0.45Cu1O4,1.2
Nd,Nd1Ba2Cu3O7,1
Nd,Nd1.1Ba1.9Cu3O7,1.1
Nd,Nd1.2Ba1.8Cu3O7,1.2
Nd,Nd1.3Ba1.7Cu3O7,1.3
Nd,Bi2Sr2.8Nd0.2Cu2O,0.2
Nd,Bi2Sr2.7Nd0.3Cu2O,0.3
Nd,Bi2Sr2.6Nd0.4Cu2O,0.4
Nd,Bi2Sr2.5Nd0.5Cu2O,0.5
Nd,Bi1Sr0.95Nd0.05Cu1O,0.05
Nd,Bi1Sr0.9Nd0.1Cu1O,0.1
Nd,Bi1Sr0.85Nd0.15Cu1O,0.15
Nd,Bi1Sr0.8Nd0.2Cu1O,0.2
Nd,Bi1Sr0.75Nd0.25Cu1O,0.25
Nd,Bi1Sr0.7Nd0.3Cu1O,0.3
Nd,Bi1Sr0.65Nd0.35Cu1O,0.35
Nd,Tl2.5Nd1Sr2Cu2.5O,1
Nd,Tl2.5Pb0.2Nd1Sr2Cu2.5O,1
Nd,Tl2.5Pb0.5Nd1Sr2Cu2.5O,1
Nd,Tl2.5Pb0.6Nd1Sr2Cu2.5O,1
Nd,Tl2.5Pb0.7Nd1Sr2Cu2.5O,1
Nd,Tl2.5Pb1Nd1Sr2Cu2.5O,1
Nd,Tl1.5Pb0.3Nd2Sr2Cu2O,2
Nd,Tl1.5Pb0.5Nd2Sr2Cu2O,2
Nd,Tl1.5Pb0.7Nd2Sr2Cu2O,2
Nd,Tl1.5Pb1Nd2Sr2Cu2O,2
Nd,Tl1.5Nd1Sr2Cu3O,1
Nd,Tl1.5Nd2Sr2Cu3O,2
Nd,Tl1.5Pb0.5Nd1Sr2Cu3O,1
Nd,Tl1.5Pb0.5Nd2Sr2Cu3O,2
Nd,Tl1.5Nd2Sr2Cu2O,2
Nd,Nd1.85Ce0.15Cu1O3.93,1.85
Nd,Nd1Ba2Cu3O,1
Nd,Nd1.85Ce0.15Cu1O4,1.85
Sm,Sm1Ba2Cu3O,1
Sm,Sm0.1La1.7Sr0.2Cu1O4,0.1
Sm,Sm0.45Ba0.55Cu1O3,0.45
Sm,Sm0.4Ba0.6Cu1O3,0.4
Sm,Sm0.33Ba0.67Cu1O7,0.33
Sm,Sm0.3Ba0.7Cu1O3,0.3
Sm,Sm0.25Ba0.75Cu1O3,0.25
Sm,Sm0.2Ba0.8Cu1O3,0.2
Sm,Sm0.35Ba0.65Cu1O3,0.35
Sm,Sm1Ba2Cu3O7.11,1
Sm,Sm1Ba2Cu3O7,1
Sm,Sm1Ba2Cu3O7,1
Sm,Sm1Ba2Cu3O7,1
Sm,Sm0.4Ba0.6Cu1O,0.4
Sm,Sm1Ba2Cu3O6.85,1
Sm,Sm1.05Ba1.95Cu3O6.87,1.05
Sm,Sm1.15Ba1.85Cu3O6.95,1.15
Sm,Sm1.2Ba1.8Cu3O7.01,1.2
Sm,Sm1.28Ba1.72Cu3O7.03,1.28
Sm,Sm1.35Ba1.65Cu3O7.07,1.35
Sm,Tl1Sr2Ca0.5Sm0.5Cu2O6.75,0.5
Sm,Sm1Pb1Sr2Ca3Cu4O,1
Sm,Sm1Ba2Cu3O7,1
Sm,Sm1Ba2Cu3O6.944,1
Sm,Sm1.2Ba1.8Cu3O6.965,1.2
Sm,Sm1.1Ba1.9Cu3O7,1.1
Sm,Sm1.35Ba1.65Cu3O7,1.35
Sm,Tl1.5Pb0.5Sm2Sr2Cu2O,2
Sm,Sm1.85Ce0.15Cu1O4,1.85
Sm,Sm1La0.75Sr0.25Cu1O3.95,1
Sm,Sm1Ba2Cu3O6.941,1
Sm,Sm1Ba2Cu3O7,1
Sm,Sm1Ba2Cu3O6.927,1
Sm,Sm1Ba2Cu3O6.9,1
Sm,Sm1Ba2Cu3O6.878,1
Sm,Sm1Ba2Cu3O6.813,1
Sm,Sm1Ba2Cu3O6.773,1
Sm,Sm1Ba2Cu3O6.734,1
Sm,Sm1Ba2Cu3O6.709,1
Sm,Sm1Ba2Cu3O6.554,1
Sm,Sm1Ba2Cu3O,1
Eu,Eu0.4Ba0.6Cu1O3,0.4
Eu,Eu1.5Ba1.5Cu3O,1.5
Eu,Eu1Ba2Cu3O7.1,1
Eu,Eu1Ba2Cu3O,1
Eu,Eu1Ba2Cu3O7,1
Eu,Eu1Ba2Cu3O7,1
Eu,Eu1Ba2Cu3S1O6,1
Eu,Eu1Ba2Cu3O6.76,1
Eu,Eu1Ba2Cu3O6.88,1
Eu,Eu0.1La1.7Sr0.2Cu1O4,0.1
Eu,Eu1Ba2Cu3O,1
Eu,Eu1Pb1Sr2Ca3Cu4O,1
Eu,Eu1Ba2Cu3O7,1
Eu,Eu1Ba2Cu3O7,1
Eu,Eu1Ba2Cu3O,1
Eu,Eu2Ba4Cu7O15,2
Eu,Eu1Ba2Cu3O,1
Gd,Gd0.4Ba0.6Cu1O3,0.4
Gd,Gd2Ba3Cu5O,2
Gd,Gd0.1La1.7Sr0.2Cu1O4,0.1
Gd,Gd1Ba2Cu3O7,1
Gd,Y0.1Gd0.9Ba2Cu3O8,0.9
Gd,Gd1Ba2Cu3O,1
Gd,Gd1.5Ba1.5Cu3O,1.5
Gd,Gd1Ba2Cu3O7.08,1
Gd,Gd1Ba2Cu3O,1
Gd,Gd1Ba2Cu3O,1
Gd,Gd1Ba1.8Sr0.2Cu3O,1
Gd,Gd1Ba1.6Sr0.4Cu3O,1
Gd,Gd1Ba1.4Sr0.6Cu3O,1
Gd,Gd1Ba1.2Sr0.8Cu3O,1
Gd,Gd1Ba1Sr1Cu3O,1
